INFO  00:00:02,782 | james.smtpserver | Id='1938319552' User='' Connection established from 127.0.0.1
INFO  00:10:12,778 | james.smtpserver | Id='1207562071' User='' Connection closed for 127.0.0.1
INFO  00:10:22,824 | james.smtpserver | Id='1609323304' User='' Connection established from 127.0.0.1
INFO  00:10:22,850 | james.smtpserver | Id='1609323304' User='' Successfully spooled mail Mail1493331022848-89803de0-8e85-44d0-abda-f4831b23b869 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:10:22,853 | james.smtpserver | Id='1609323304' User='' Connection closed for 127.0.0.1
INFO  00:10:32,939 | james.smtpserver | Id='710966931' User='' Connection established from 127.0.0.1
INFO  00:10:32,978 | james.smtpserver | Id='710966931' User='' Successfully spooled mail Mail1493331032972-94d2b9cb-d55a-48d9-aaee-f2c5669336dd from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:10:32,985 | james.smtpserver | Id='710966931' User='' Connection closed for 127.0.0.1
INFO  00:10:43,044 | james.smtpserver | Id='1968660794' User='' Connection established from 127.0.0.1
INFO  00:10:43,069 | james.smtpserver | Id='1968660794' User='' Successfully spooled mail Mail1493331043067-09107dea-f218-48f2-8611-e1b46914e6bc from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:10:43,080 | james.smtpserver | Id='1968660794' User='' Connection closed for 127.0.0.1
INFO  00:10:53,137 | james.smtpserver | Id='587751203' User='' Connection established from 127.0.0.1
INFO  00:10:53,164 | james.smtpserver | Id='587751203' User='' Successfully spooled mail Mail1493331053162-982cc5c3-6a8a-4bc8-898a-69d3837bbdce from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:10:53,170 | james.smtpserver | Id='587751203' User='' Connection closed for 127.0.0.1
INFO  00:11:03,234 | james.smtpserver | Id='1564989359' User='' Connection established from 127.0.0.1
INFO  00:11:03,260 | james.smtpserver | Id='1564989359' User='' Successfully spooled mail Mail1493331063257-0719e4f9-91a4-4705-9132-41837387f636 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:03,265 | james.smtpserver | Id='1564989359' User='' Connection closed for 127.0.0.1
INFO  00:11:13,320 | james.smtpserver | Id='530680841' User='' Connection established from 127.0.0.1
INFO  00:11:13,345 | james.smtpserver | Id='530680841' User='' Successfully spooled mail Mail1493331073342-84d465d8-3621-486c-834b-0a8373242a2e from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:13,348 | james.smtpserver | Id='530680841' User='' Connection closed for 127.0.0.1
INFO  00:11:23,405 | james.smtpserver | Id='1444348872' User='' Connection established from 127.0.0.1
INFO  00:11:23,434 | james.smtpserver | Id='1444348872' User='' Successfully spooled mail Mail1493331083431-749a8678-2323-4001-bcfa-c98f6c59dd3a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:23,437 | james.smtpserver | Id='1444348872' User='' Connection closed for 127.0.0.1
INFO  00:11:33,501 | james.smtpserver | Id='850323886' User='' Connection established from 127.0.0.1
INFO  00:11:33,525 | james.smtpserver | Id='850323886' User='' Successfully spooled mail Mail1493331093521-bbc87f2f-3129-4e2e-b55f-8a200a1d6baa from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:33,535 | james.smtpserver | Id='850323886' User='' Connection closed for 127.0.0.1
INFO  00:11:43,586 | james.smtpserver | Id='453197485' User='' Connection established from 127.0.0.1
INFO  00:11:43,612 | james.smtpserver | Id='453197485' User='' Successfully spooled mail Mail1493331103609-939986e7-bd06-440c-b64e-7261f76466b7 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:43,616 | james.smtpserver | Id='453197485' User='' Connection closed for 127.0.0.1
INFO  00:11:53,677 | james.smtpserver | Id='408807937' User='' Connection established from 127.0.0.1
INFO  00:11:53,706 | james.smtpserver | Id='408807937' User='' Successfully spooled mail Mail1493331113703-c2ca981f-23fd-47ce-83dd-13d4eb3cc6f5 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:11:53,711 | james.smtpserver | Id='408807937' User='' Connection closed for 127.0.0.1
INFO  00:12:03,779 | james.smtpserver | Id='1288657558' User='' Connection established from 127.0.0.1
INFO  00:12:03,806 | james.smtpserver | Id='1288657558' User='' Successfully spooled mail Mail1493331123802-fee7dd42-86a1-4850-aa2b-b5c765c419d1 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:03,811 | james.smtpserver | Id='1288657558' User='' Connection closed for 127.0.0.1
INFO  00:12:13,869 | james.smtpserver | Id='982733211' User='' Connection established from 127.0.0.1
INFO  00:12:13,892 | james.smtpserver | Id='982733211' User='' Successfully spooled mail Mail1493331133889-a779eae7-e123-49f0-ad59-aa73ef4b0b1c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:13,897 | james.smtpserver | Id='982733211' User='' Connection closed for 127.0.0.1
INFO  00:12:23,958 | james.smtpserver | Id='495564616' User='' Connection established from 127.0.0.1
INFO  00:12:23,997 | james.smtpserver | Id='495564616' User='' Successfully spooled mail Mail1493331143987-0daf533d-47d3-4f8d-ac5b-4bf16a151919 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:24,007 | james.smtpserver | Id='495564616' User='' Connection closed for 127.0.0.1
INFO  00:12:34,070 | james.smtpserver | Id='1029826826' User='' Connection established from 127.0.0.1
INFO  00:12:34,093 | james.smtpserver | Id='1029826826' User='' Successfully spooled mail Mail1493331154087-10503d45-67f2-4921-b242-e3f766105986 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:34,097 | james.smtpserver | Id='1029826826' User='' Connection closed for 127.0.0.1
INFO  00:12:44,154 | james.smtpserver | Id='1681215760' User='' Connection established from 127.0.0.1
INFO  00:12:44,179 | james.smtpserver | Id='1681215760' User='' Successfully spooled mail Mail1493331164175-32094ba2-3cb2-4da6-8b2b-4989261bc5ba from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:44,183 | james.smtpserver | Id='1681215760' User='' Connection closed for 127.0.0.1
INFO  00:12:54,238 | james.smtpserver | Id='947618750' User='' Connection established from 127.0.0.1
INFO  00:12:54,263 | james.smtpserver | Id='947618750' User='' Successfully spooled mail Mail1493331174260-e4fbf9b3-774e-44ab-b6ce-86f84ff51a06 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:12:54,267 | james.smtpserver | Id='947618750' User='' Connection closed for 127.0.0.1
INFO  00:13:04,327 | james.smtpserver | Id='1984400360' User='' Connection established from 127.0.0.1
INFO  00:13:04,351 | james.smtpserver | Id='1984400360' User='' Successfully spooled mail Mail1493331184346-b4153607-1976-4aa9-9462-b2c8e6b071c9 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:04,359 | james.smtpserver | Id='1984400360' User='' Connection closed for 127.0.0.1
INFO  00:13:14,420 | james.smtpserver | Id='415102897' User='' Connection established from 127.0.0.1
INFO  00:13:14,444 | james.smtpserver | Id='415102897' User='' Successfully spooled mail Mail1493331194441-2d8b9110-c304-420c-9b90-9d607883c770 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:14,450 | james.smtpserver | Id='415102897' User='' Connection closed for 127.0.0.1
INFO  00:13:24,505 | james.smtpserver | Id='1296374464' User='' Connection established from 127.0.0.1
INFO  00:13:24,534 | james.smtpserver | Id='1296374464' User='' Successfully spooled mail Mail1493331204532-3710e499-1ec2-405e-af89-af2572a99d77 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:24,539 | james.smtpserver | Id='1296374464' User='' Connection closed for 127.0.0.1
INFO  00:13:34,600 | james.smtpserver | Id='962695338' User='' Connection established from 127.0.0.1
INFO  00:13:34,624 | james.smtpserver | Id='962695338' User='' Successfully spooled mail Mail1493331214622-7d157b09-e04c-411b-938a-7dd56f60610f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:34,632 | james.smtpserver | Id='962695338' User='' Connection closed for 127.0.0.1
INFO  00:13:44,695 | james.smtpserver | Id='1701941388' User='' Connection established from 127.0.0.1
INFO  00:13:44,723 | james.smtpserver | Id='1701941388' User='' Successfully spooled mail Mail1493331224720-a1c515ef-8a3b-47a6-917f-a2a7a2eaae4a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:44,728 | james.smtpserver | Id='1701941388' User='' Connection closed for 127.0.0.1
INFO  00:13:54,785 | james.smtpserver | Id='695885357' User='' Connection established from 127.0.0.1
INFO  00:13:54,814 | james.smtpserver | Id='695885357' User='' Successfully spooled mail Mail1493331234811-82931a29-d65d-4a20-b918-fd5b401aa60f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:13:54,819 | james.smtpserver | Id='695885357' User='' Connection closed for 127.0.0.1
INFO  00:14:04,871 | james.smtpserver | Id='2014525488' User='' Connection established from 127.0.0.1
INFO  00:14:04,896 | james.smtpserver | Id='2014525488' User='' Successfully spooled mail Mail1493331244894-0947469e-3c86-478b-80cb-6ee08229e5ac from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:04,900 | james.smtpserver | Id='2014525488' User='' Connection closed for 127.0.0.1
INFO  00:14:14,955 | james.smtpserver | Id='1153532260' User='' Connection established from 127.0.0.1
INFO  00:14:14,980 | james.smtpserver | Id='1153532260' User='' Successfully spooled mail Mail1493331254978-95bf9f21-03ab-471e-b1c2-e03b32956660 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:14,985 | james.smtpserver | Id='1153532260' User='' Connection closed for 127.0.0.1
INFO  00:14:25,040 | james.smtpserver | Id='1307461061' User='' Connection established from 127.0.0.1
INFO  00:14:25,066 | james.smtpserver | Id='1307461061' User='' Successfully spooled mail Mail1493331265064-0d03afd5-e1ce-4e57-ae6a-0e43d1befef1 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:25,071 | james.smtpserver | Id='1307461061' User='' Connection closed for 127.0.0.1
INFO  00:14:35,131 | james.smtpserver | Id='859252257' User='' Connection established from 127.0.0.1
INFO  00:14:35,159 | james.smtpserver | Id='859252257' User='' Successfully spooled mail Mail1493331275158-0569bb10-2d93-4eec-af1a-ad91aa4b6593 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:35,164 | james.smtpserver | Id='859252257' User='' Connection closed for 127.0.0.1
INFO  00:14:45,228 | james.smtpserver | Id='1233519356' User='' Connection established from 127.0.0.1
INFO  00:14:45,254 | james.smtpserver | Id='1233519356' User='' Successfully spooled mail Mail1493331285249-86fcedcb-18dc-4972-be93-1fb0245cdb27 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:45,260 | james.smtpserver | Id='1233519356' User='' Connection closed for 127.0.0.1
INFO  00:14:55,317 | james.smtpserver | Id='310002461' User='' Connection established from 127.0.0.1
INFO  00:14:55,345 | james.smtpserver | Id='310002461' User='' Successfully spooled mail Mail1493331295342-9efde243-b28f-413b-9699-25dcfefd5bde from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:14:55,350 | james.smtpserver | Id='310002461' User='' Connection closed for 127.0.0.1
INFO  00:15:05,404 | james.smtpserver | Id='1356638984' User='' Connection established from 127.0.0.1
INFO  00:15:05,427 | james.smtpserver | Id='1356638984' User='' Successfully spooled mail Mail1493331305424-a81411f6-fb04-4ff1-8854-eac605a69166 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:05,431 | james.smtpserver | Id='1356638984' User='' Connection closed for 127.0.0.1
INFO  00:15:15,500 | james.smtpserver | Id='996362569' User='' Connection established from 127.0.0.1
INFO  00:15:15,524 | james.smtpserver | Id='996362569' User='' Successfully spooled mail Mail1493331315522-ccbe9bcd-04f0-4a31-8bf7-be777d45ebb4 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:15,531 | james.smtpserver | Id='996362569' User='' Connection closed for 127.0.0.1
INFO  00:15:25,584 | james.smtpserver | Id='25179965' User='' Connection established from 127.0.0.1
INFO  00:15:25,613 | james.smtpserver | Id='25179965' User='' Successfully spooled mail Mail1493331325611-abccfb4a-fe68-4f5e-9ff4-36a805b827a7 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:25,617 | james.smtpserver | Id='25179965' User='' Connection closed for 127.0.0.1
INFO  00:15:35,679 | james.smtpserver | Id='1463982892' User='' Connection established from 127.0.0.1
INFO  00:15:35,705 | james.smtpserver | Id='1463982892' User='' Successfully spooled mail Mail1493331335700-f6bf7fae-c5a2-435a-a2b2-f5b6e307f56d from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:35,710 | james.smtpserver | Id='1463982892' User='' Connection closed for 127.0.0.1
INFO  00:15:45,768 | james.smtpserver | Id='1770436567' User='' Connection established from 127.0.0.1
INFO  00:15:45,793 | james.smtpserver | Id='1770436567' User='' Successfully spooled mail Mail1493331345789-7d8285b7-d112-42e2-a1b0-01a58136f7ec from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:45,796 | james.smtpserver | Id='1770436567' User='' Connection closed for 127.0.0.1
INFO  00:15:55,851 | james.smtpserver | Id='165323144' User='' Connection established from 127.0.0.1
INFO  00:15:55,880 | james.smtpserver | Id='165323144' User='' Successfully spooled mail Mail1493331355877-6978c0e7-8742-4852-aad3-dd7147f373b1 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:15:55,883 | james.smtpserver | Id='165323144' User='' Connection closed for 127.0.0.1
INFO  00:16:05,943 | james.smtpserver | Id='1190270967' User='' Connection established from 127.0.0.1
INFO  00:16:05,966 | james.smtpserver | Id='1190270967' User='' Successfully spooled mail Mail1493331365964-79693fe2-6b0d-44d1-bb1f-0c87c4bc9573 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:16:05,976 | james.smtpserver | Id='1190270967' User='' Connection closed for 127.0.0.1
INFO  00:16:30,609 | james.smtpserver | Id='1189501362' User='' Connection established from 127.0.0.1
INFO  00:16:30,637 | james.smtpserver | Id='1189501362' User='' Successfully spooled mail Mail1493331390634-2399b047-9122-4510-92e9-87230a09c507 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:16:30,643 | james.smtpserver | Id='1189501362' User='' Connection closed for 127.0.0.1
INFO  00:16:40,730 | james.smtpserver | Id='1004234792' User='' Connection established from 127.0.0.1
INFO  00:16:40,757 | james.smtpserver | Id='1004234792' User='' Successfully spooled mail Mail1493331400754-d930ca35-7ba8-4a79-95ac-a77226dc6b5e from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:16:40,759 | james.smtpserver | Id='1004234792' User='' Connection closed for 127.0.0.1
INFO  00:16:50,824 | james.smtpserver | Id='914216999' User='' Connection established from 127.0.0.1
INFO  00:16:50,846 | james.smtpserver | Id='914216999' User='' Successfully spooled mail Mail1493331410844-bbe8026f-c2b2-472f-8a75-bc39a13fba83 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:16:50,850 | james.smtpserver | Id='914216999' User='' Connection closed for 127.0.0.1
INFO  00:17:00,915 | james.smtpserver | Id='1058070026' User='' Connection established from 127.0.0.1
INFO  00:17:00,951 | james.smtpserver | Id='1058070026' User='' Successfully spooled mail Mail1493331420948-9cb743f6-028c-4115-8ca0-804e4b94a868 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:00,967 | james.smtpserver | Id='1058070026' User='' Connection closed for 127.0.0.1
INFO  00:17:11,027 | james.smtpserver | Id='882231515' User='' Connection established from 127.0.0.1
INFO  00:17:11,050 | james.smtpserver | Id='882231515' User='' Successfully spooled mail Mail1493331431049-e850d043-60b3-4a4b-8a2e-884e73787717 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:11,055 | james.smtpserver | Id='882231515' User='' Connection closed for 127.0.0.1
INFO  00:17:21,129 | james.smtpserver | Id='18197996' User='' Connection established from 127.0.0.1
INFO  00:17:21,155 | james.smtpserver | Id='18197996' User='' Successfully spooled mail Mail1493331441152-9f3e5a85-9f03-4473-9d83-6710dd2ef177 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:21,160 | james.smtpserver | Id='18197996' User='' Connection closed for 127.0.0.1
INFO  00:17:31,224 | james.smtpserver | Id='2063713975' User='' Connection established from 127.0.0.1
INFO  00:17:31,258 | james.smtpserver | Id='2063713975' User='' Successfully spooled mail Mail1493331451254-eb360645-f754-4310-9297-bafd262aa522 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:31,273 | james.smtpserver | Id='2063713975' User='' Connection closed for 127.0.0.1
INFO  00:17:41,335 | james.smtpserver | Id='157735421' User='' Connection established from 127.0.0.1
INFO  00:17:41,360 | james.smtpserver | Id='157735421' User='' Successfully spooled mail Mail1493331461356-a6cdc98c-3648-4f07-a740-da37e47c35dc from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:41,364 | james.smtpserver | Id='157735421' User='' Connection closed for 127.0.0.1
INFO  00:17:51,430 | james.smtpserver | Id='1568945380' User='' Connection established from 127.0.0.1
INFO  00:17:51,453 | james.smtpserver | Id='1568945380' User='' Successfully spooled mail Mail1493331471451-4983442a-f9f9-41da-b899-46664273537e from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:17:51,465 | james.smtpserver | Id='1568945380' User='' Connection closed for 127.0.0.1
INFO  00:18:01,527 | james.smtpserver | Id='1146609952' User='' Connection established from 127.0.0.1
INFO  00:18:01,554 | james.smtpserver | Id='1146609952' User='' Successfully spooled mail Mail1493331481552-4df5ef88-27cc-4fda-97df-7f1235b5ba33 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:01,565 | james.smtpserver | Id='1146609952' User='' Connection closed for 127.0.0.1
INFO  00:18:11,628 | james.smtpserver | Id='999791045' User='' Connection established from 127.0.0.1
INFO  00:18:11,653 | james.smtpserver | Id='999791045' User='' Successfully spooled mail Mail1493331491651-4619104d-990d-4d0d-b6f1-f872a7faf1bb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:11,657 | james.smtpserver | Id='999791045' User='' Connection closed for 127.0.0.1
INFO  00:18:21,726 | james.smtpserver | Id='808946630' User='' Connection established from 127.0.0.1
INFO  00:18:21,751 | james.smtpserver | Id='808946630' User='' Successfully spooled mail Mail1493331501748-b2c651fa-4eaa-4083-87d8-b9d88807d214 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:21,759 | james.smtpserver | Id='808946630' User='' Connection closed for 127.0.0.1
INFO  00:18:31,824 | james.smtpserver | Id='890592231' User='' Connection established from 127.0.0.1
INFO  00:18:31,852 | james.smtpserver | Id='890592231' User='' Successfully spooled mail Mail1493331511849-8b4fc374-63ea-47b0-975e-da0cfab8f5f7 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:31,858 | james.smtpserver | Id='890592231' User='' Connection closed for 127.0.0.1
INFO  00:18:41,919 | james.smtpserver | Id='1674804910' User='' Connection established from 127.0.0.1
INFO  00:18:41,941 | james.smtpserver | Id='1674804910' User='' Successfully spooled mail Mail1493331521940-8d29ce2e-da40-4c9a-b1c3-f0ead615cca8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:41,945 | james.smtpserver | Id='1674804910' User='' Connection closed for 127.0.0.1
INFO  00:18:52,007 | james.smtpserver | Id='319576804' User='' Connection established from 127.0.0.1
INFO  00:18:52,032 | james.smtpserver | Id='319576804' User='' Successfully spooled mail Mail1493331532029-5a034520-7877-4cc7-b5c4-4ae8474c26e8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:18:52,043 | james.smtpserver | Id='319576804' User='' Connection closed for 127.0.0.1
INFO  00:19:02,104 | james.smtpserver | Id='834101028' User='' Connection established from 127.0.0.1
INFO  00:19:02,127 | james.smtpserver | Id='834101028' User='' Successfully spooled mail Mail1493331542124-d60d5311-3713-48fe-8707-b5e7bc4faed5 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:02,134 | james.smtpserver | Id='834101028' User='' Connection closed for 127.0.0.1
INFO  00:19:12,203 | james.smtpserver | Id='51380746' User='' Connection established from 127.0.0.1
INFO  00:19:12,228 | james.smtpserver | Id='51380746' User='' Successfully spooled mail Mail1493331552225-33c6c4f9-6aa7-4115-a43a-63cc4e245cb7 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:12,232 | james.smtpserver | Id='51380746' User='' Connection closed for 127.0.0.1
INFO  00:19:22,301 | james.smtpserver | Id='181115165' User='' Connection established from 127.0.0.1
INFO  00:19:22,324 | james.smtpserver | Id='181115165' User='' Successfully spooled mail Mail1493331562322-77c40938-80e3-43f7-9392-8637b413c81a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:22,328 | james.smtpserver | Id='181115165' User='' Connection closed for 127.0.0.1
INFO  00:19:32,386 | james.smtpserver | Id='775667293' User='' Connection established from 127.0.0.1
INFO  00:19:32,413 | james.smtpserver | Id='775667293' User='' Successfully spooled mail Mail1493331572409-ca73448f-a9e7-4459-b1db-f7d6787e91fe from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:32,418 | james.smtpserver | Id='775667293' User='' Connection closed for 127.0.0.1
INFO  00:19:42,479 | james.smtpserver | Id='207069009' User='' Connection established from 127.0.0.1
INFO  00:19:42,502 | james.smtpserver | Id='207069009' User='' Successfully spooled mail Mail1493331582500-3acdb7a4-2927-48c4-99ef-5a50f38da7da from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:42,505 | james.smtpserver | Id='207069009' User='' Connection closed for 127.0.0.1
INFO  00:19:52,569 | james.smtpserver | Id='359797058' User='' Connection established from 127.0.0.1
INFO  00:19:52,594 | james.smtpserver | Id='359797058' User='' Successfully spooled mail Mail1493331592591-23d4a94f-6902-42ef-8d85-4a6ae9ab255c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:19:52,597 | james.smtpserver | Id='359797058' User='' Connection closed for 127.0.0.1
INFO  00:20:02,668 | james.smtpserver | Id='1746116056' User='' Connection established from 127.0.0.1
INFO  00:20:02,693 | james.smtpserver | Id='1746116056' User='' Successfully spooled mail Mail1493331602692-c447caec-a275-459a-b804-a4ed0987e4c0 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:02,697 | james.smtpserver | Id='1746116056' User='' Connection closed for 127.0.0.1
INFO  00:20:12,766 | james.smtpserver | Id='1334885974' User='' Connection established from 127.0.0.1
INFO  00:20:12,790 | james.smtpserver | Id='1334885974' User='' Successfully spooled mail Mail1493331612787-fb5dcd4e-aad7-419e-afe6-4516aa29f343 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:12,803 | james.smtpserver | Id='1334885974' User='' Connection closed for 127.0.0.1
INFO  00:20:22,859 | james.smtpserver | Id='307930544' User='' Connection established from 127.0.0.1
INFO  00:20:22,882 | james.smtpserver | Id='307930544' User='' Successfully spooled mail Mail1493331622880-30d01c9b-3c25-4c7f-a668-bc511717a3e3 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:22,887 | james.smtpserver | Id='307930544' User='' Connection closed for 127.0.0.1
INFO  00:20:32,949 | james.smtpserver | Id='2018368681' User='' Connection established from 127.0.0.1
